size,omega0
189,88.84
190,89.31
191,89.13
192,90.52
193,90.77
194,91.21
195,91.88
196,92.45
197,92.67
198,93.75
199,93.97
200,94.87
201,94.82
202,95.74
203,96.6
204,97.53
205,97.59
206,97.93
207,98.19
208,99.09
209,99.91
210,99.97
211,100.85
212,101.62
213,102.37
214,102.32
215,102.59
216,103.74
217,103.82
218,105.32
219,105.58
220,106.28
221,106.23
222,107.3
223,107.7
224,108.82
225,109.39
226,109.43
227,110.31
228,110.86
229,110.9
230,111.88
231,112.89
232,113.17
233,114.14
234,114.07
235,114.93
236,115.03
237,115.95
238,115.98
239,116.87
240,117.76
241,118.43
242,118.73
243,119.22
244,120.4
245,120.03
246,120.93
247,121.36
248,122.26
249,122.83
250,123.06
251,123.43
252,124.08
253,124.99
254,125.86
255,126.49
256,126.66
257,127.85
258,127.91
259,128.3
260,128.9
261,129.82
262,130.31
263,130.76
264,131.06
265,131.71
266,132.81
267,132.92
268,133.88
269,134.22
270,135.03
271,135.37
272,136.47
273,136.57
274,137.32
275,137.47
276,138.4
277,139.06
278,139.64
279,140.29
280,140.38
281,140.78
282,142.06
283,142.65
284,142.48
285,143.29
286,144.41
287,145.08
288,144.79
289,146.18
290,145.72
291,147.43
292,148.49
293,148.83
294,148.4
295,149.64
296,149.95
297,150.85
298,151.13
299,151.62
300,152.17
301,153.54
302,153.75
303,153.78
304,154.68
305,154.95
306,155.95
307,156.66
308,156.58
309,158.1
310,158.68
311,159.38
312,160.21
313,159.37
314,160.86
315,161.89
316,161.49
317,162.2
318,163.42
319,163.74
320,164.63
321,164.82
322,165.33
323,165.67
324,166.73
325,167.13
326,167.66
327,168.61
328,168.58
329,169.82
330,170.07
331,170.91
332,171.16
333,171.68
334,172.55
335,173.39
336,173.33
337,174.44
338,174.84
339,175.64
340,176.12
341,176.42
342,177.35
343,177.49
344,178.45
345,179.07
346,180.05
347,179.47
348,180.56
349,181.33
350,182.29
351,182.56
352,182.97
353,184.11
354,184.8
355,185.19
356,185.66
357,186.56
358,187.11
359,187.15
360,188.67
361,188.46
362,188.72
363,188.89
364,190.14
365,190.94
366,191.54
367,192.05
368,192.82
369,193.29
370,194.36
371,194.47
372,195.14
373,195.8
374,196.78
375,196.93
376,197.93
377,198.2
378,198.63
379,199.07
380,200.35
381,200.93
382,201.56
383,201.76
384,202.37
385,202.65
386,203.83
387,204.36
388,204.82
389,205.26
390,206.07
391,206.22
392,207.62
393,207.91
394,207.86
395,209.55
396,209.35
397,210.64
398,210.88
399,212.29
400,211.5
401,213.52
402,213.12
403,213.87
404,214.9
405,214.6
406,216.16
407,216.41
408,217.13
409,217.09
410,218.17
411,218.99
412,219.18
413,220.05
414,220.15
415,221.21
416,221.8
417,222.3
418,222.49
419,223.21
420,225.16
421,224.66
422,224.13
423,226.3
424,226.51
425,227.29
426,228.34
427,227.55
428,228.98
429,229.53
430,230.37
431,231.1
432,230.98
433,231.53
434,232.42
435,233.49
436,233.08
437,234.38
438,234.64
439,235.34
440,235.58
441,237.39
442,236.97
443,237.79
444,238.63
445,239.55
446,240.11
447,240.72
448,241.25
449,242.26
450,242.4
451,243.27
452,243.31
453,243.87
454,244.05
455,245.75
456,245.74
457,246.49
458,247.95
459,248.17
460,248.74
461,249.31
462,249.31
463,250.51
464,250.34
465,252.17
466,252.03
467,252.86
468,253.91
469,254.06
470,254.24
471,255.41
472,255.4
473,256.76
474,257.45
475,257.94
476,258.65
477,258.86
478,259.93
479,260.46
480,260.71
481,261.13
482,261.45
483,262.21
484,263.7
485,263.53
486,263.96
487,264.86
488,265.78
489,265.74
490,265.76
491,267.8
492,268.18
493,269.15
494,269.47
495,269.54
496,270.75
497,271.12
498,271.85
499,273.11
500,273.55
501,273.91
502,274.62
503,274.73
504,275.5
505,276.12
506,277.06
507,277.96
508,277.77
509,278.62
510,278.91
511,279.13
512,280.51
513,280.77
514,281.55
515,282.13
516,282.98
517,282.81
518,283.17
519,284.61
520,285.95
521,286.25
522,286.43
523,287.07
524,287.93
525,288.26
526,288.02
527,288.98
528,290
529,291.2
530,292.22
531,292.12
532,293.27
533,293.77
534,294.21
535,294.94
536,295.17
537,295.57
538,296.77
539,297.01
540,297.33
541,298.26
542,298.94
543,299.34
544,299.65
545,300.72
546,301.3
547,302.1
548,303
549,303.48
550,304.62
551,304.18
552,305.31
553,305.58
554,306.4
555,306.73
556,307.7
557,307.88
558,309.38
559,309.91
560,309.83
561,311.1
562,311.76
563,312.39
564,312.88
565,313.74
566,313.82
567,314.63
568,314.08
569,315.47
570,316.12
571,317.24
572,317.47
573,317.14
574,319.29
575,318.81
576,320.01
577,320.82
578,321.66
579,322.46
580,321.46
581,322.86
582,323.46
583,324.09
584,324.78
585,325.55
586,326.74
587,327.7
588,327.89
589,327.77
590,328.45
591,329.66
592,329.58
593,330.01
594,331.15
595,331.96
596,332.15
597,333.85
598,333.75
599,334.64
600,335.07
601,336.36
602,336.68
603,336.35
604,336.68
605,338.63
606,337.81
607,339.09
608,340.4
609,340.96
610,341.54
611,341.84
612,342.52
613,342.45
614,344.08
615,344.73
616,344.57
617,345.52
618,346.58
619,346.7
620,347.62
621,347.73
622,348.61
623,349.14
624,350.11
625,350.42
626,350.97
627,351.46
628,353.15
629,353.35
630,353.58
631,355.24
632,355.01
633,355.44
634,355.53
635,357.25
636,357.39
637,358.69
638,358.16
639,359.51
640,359.82
641,360.85
642,360.36
643,362.14
644,362.72
645,362.78
646,363.91
647,365.21
648,364.91
649,366.61
650,365.96
651,367.18
652,367.94
653,368.1
654,367.88
655,369.05
656,369.6
657,370.6
658,370.51
659,372.39
660,373.1
661,372.69
662,374.5
663,374.8
664,375.4
665,375.23
666,376.01
667,377.55
668,377.89
669,377.43
670,379.02
671,379.15
672,380.27
673,380.85
674,381.24
675,382.17
676,382.85
677,383.23
678,383.95
679,384.4
680,385.5
681,386.48
682,386.56
683,387.75
684,386.7
685,388.07
686,388.61
687,389.34
688,391.03
689,390.72
690,391.04
691,391.54
692,392.96
693,392.72
694,394.09
695,394.38
696,395.6
697,395.18
698,396.23
699,396.78
700,397.47
701,399.12
702,398.45
703,399.46
704,400.5
705,400.25
706,402.11
707,402.07
708,402.55
709,403.4
710,404.46
711,404.32
712,404.9
713,406.11
714,406.14
715,406.93
716,406.62
717,407.73
718,409.72
719,409.74
720,410.37
721,410.88
722,412.48
723,411.87
724,413.11
725,413.14
726,413.26
727,414.08
728,414.96
729,415.55
730,416.8
731,416.8
732,418.08
733,418.36
734,419.48
735,419.46
736,420.6
737,421.35
738,421.05
739,422.65
740,423.74
741,424.3
742,424.3
743,425.38
744,424.7
745,426.43
746,426.24
747,427.37
748,428.73
749,428.33
750,428.72
751,430.84
752,430.45
753,432.07
754,432.24
755,432.9
756,433.06
757,433.8
758,434.97
759,434.7
760,436.04
761,437.07
762,436.68
763,438.01
764,438.45
765,439.42
766,439.45
767,440.29
768,441.35
769,440.76
770,441.82
771,442.41
772,443.4
773,443.99
774,444.61
775,444.76
776,446.12
777,447.28
778,447.15
779,447.13
780,448.06
781,450.2
782,449.77
783,450.85
784,450.85
785,451.91
786,452.51
787,452.56
788,454.02
789,454.03
790,454.58
791,455.17
792,456.78
793,456.32
794,457.59
795,458.43
796,458.19
797,459.94
798,459.97
799,460.61
800,460.73
801,462.64
802,462.31
803,463.11
804,463.7
805,464.03
806,464.98
807,464.16
808,466.3
809,466.06
810,467.43
811,468.22
812,469.31
813,468.67
814,469.91
815,470.25
816,471.07
817,472.96
818,472.08
819,473.3
820,474.44
821,474.66
822,475.52
823,475.29
824,476.68
825,476.16
826,477.74
827,479.48
828,480.72
829,479.1
830,479.44
831,480.65
832,481.84
833,482.93
834,483.34
835,482.69
836,483.84
837,485.5
838,485.36
839,485.79
840,486.91
841,487.3
842,486.56
843,489.07
844,489.33
845,489.62
846,490.79
847,490.35
848,491.84
849,493.43
850,493.11
851,493.71
852,493.2
853,494.98
854,496.44
855,495.18
856,496.76
857,498.02
858,498.12
859,498.78
860,499.68
861,499.76
862,501.24
863,501.31
864,502
865,503.21
866,502.71
867,504.45
868,504.67
869,505.65
870,505.59
871,506.54
872,508.34
873,507.11
874,509.16
875,508.92
876,510.06
877,510.82
878,511.2
879,512.37
880,512.18
881,512.47
882,514.04
883,514.43
884,515.28
885,516.36
886,515.72
887,516.87
888,517.06
889,517.88
890,519.32
891,518.6
892,519.57
893,521.4
894,520.84
895,521.93
896,522.8
897,523.83
898,524.01
899,524.3
900,524.67
901,526.52
902,526.01
903,526.59
904,527.55
905,528.28
906,528.46
907,529.99
908,529.21
909,531.46
910,530.87
911,532.41
912,532.6
913,534.42
914,534.43
915,535.68
916,535.38
917,536.46
918,536.84
919,537.01
920,537.54
921,538.81
922,539.19
923,540.69
924,540.72
925,540.71
926,541.33
927,541.24
928,542.27
929,543.27
930,544.61
931,544.62
932,545.61
933,546.71
934,547.11
935,548.34
936,547.59
937,548.84
938,550.14
939,550.63
940,550.79
941,551.1
942,551.89
943,552.42
944,554.12
945,553.77
946,555.07
947,554.84
948,555.33
949,556.52
950,558.01
951,557.76
952,557.79
953,560.11
954,559.28
955,560.36
956,560.54
957,562.06
958,561.86
959,563.95
960,563.48
961,564.76
962,564.92
963,565.84
964,566.93
965,566.78
966,568.16
967,568.77
968,568.63
969,570.86
970,571.15
971,569.89
972,571.59
973,572.06
974,573.71
975,573.95
976,573.27
977,575.5
978,575.34
979,575.67
980,576.96
981,577.73
982,578.06
983,579.19
984,579.96
985,580.17
986,579.46
987,581.34
988,581.3
989,581.46
990,583.92
991,583.78
992,585.17
993,585.27
994,585.35
995,586.47
996,587.85
997,587.9
998,587.27
999,589.05
1000,589.93
1001,588.92
1002,591.22
1003,589.8
1004,591.4
1005,592.86
1006,593.66
1007,593.32
1008,595.58
1009,595.16
1010,596.84
1011,597.32
1012,598.32
1013,597.4
1014,597.4
1015,598.9
1016,599.74
1017,601.32
1018,600.58
1019,601.8
1020,602.24
1021,603.76
1022,604.78
1023,604.76
1024,605.6
1025,606.16
1026,606.78
1027,606.86
1028,607.52
1029,608.9
1030,608.64
1031,608.94
1032,609.26
1033,612.26
1034,612.14
1035,611.74
1036,613.7
1037,613.98
1038,614.88
1039,614.66
1040,615.2
1041,616.42
1042,615.76
1043,617.22
1044,618.18
1045,617.66
1046,620
1047,619.84
1048,622.72
1049,622.38
1050,621.2
1051,623.34
1052,622.76
1053,624.32
1054,624.78
1055,625.08
1056,625.58
1057,626.6
1058,626.22
1059,629.08
1060,628.38
1061,628.2
1062,630.88
1063,630.44
1064,633.32
1065,632.14
1066,631.26
1067,632.82
1068,633.3
1069,634.38
1070,635.4
1071,635.58
1072,636.52
1073,637.12
1074,637.56
1075,638.52
1076,637.86
1077,639.62
1078,640.1
1079,642.64
1080,641.4
1081,642.52
1082,643.14
1083,643.22
1084,644.42
1085,644.16
1086,645.62
1087,646.22
1088,645.88
1089,646.68
1090,648.96
1091,650.02
1092,650.56
1093,650.16
1094,649.58
1095,650.56
1096,652.86
1097,653.68
1098,655.1
1099,654.9
1100,653.54
1101,654.66
1102,657.88
1103,657.44
1104,657.22
1105,660
1106,658.9
1107,659.8
1108,659.68
1109,661.72
1110,660.98
1111,662.52
1112,662.28
1113,662.8
1114,662.64
1115,665.22
1116,666.1
1117,665.56
1118,666.68
1119,666.28
1120,668
1121,668.62
1122,668.96
1123,669.28
1124,670.12
1125,671.68
1126,670.1
1127,672.38
1128,672.84
1129,673.1
1130,673.72
1131,675.94
1132,675.38
1133,675.66
1134,675.14
1135,676.62
1136,677.68
1137,677.5
1138,681.12
1139,679.82
1140,680.48
1141,681.44
1142,681.58
1143,682.8
1144,684.18
1145,684.2
1146,684.76
1147,686.04
1148,687.66
1149,686.48
1150,685.92
1151,687.46
1152,689.18
1153,690.36
1154,690.04
1155,690.06
1156,690.3
1157,691.7
1158,692.96
1159,692.88
1160,693.26
1161,694.58
1162,695.82
1163,696.54
1164,697.46
1165,696.12
1166,698.06
1167,697.66
1168,700.24
1169,698.6
1170,700.8
1171,699.8
1172,701.18
1173,701.32
1174,702.44
1175,704.52
1176,704.78
1177,703.44
1178,705.54
1179,706.36
1180,707.9
1181,707.96
1182,706.86
1183,709.18
1184,710.72
1185,708.22
1186,711.52
1187,711.96
1188,713.12
1189,712.72
1190,713.16
1191,715.4
1192,716.1
1193,715.98
1194,717.7
1195,717.14
1196,717.24
1197,718.1
1198,720.48
1199,718.98
1200,719.92
1201,721.06
1202,723.26
1203,722.52
1204,722.52
1205,724.04
1206,723.66
1207,724.5
1208,725.24
1209,725.44
1210,726.08
1211,726.96
1212,727.2
1213,727.82
1214,728.28
1215,729.28
1216,730.26
1217,731.54
1218,731.5
1219,732.02
1220,733.3
1221,735.66
1222,732.84
1223,734.8
1224,735.38
1225,736.24
1226,737.74
1227,736.52
1228,739.4
1229,736.86
1230,737.56
1231,740.04
1232,743.24
1233,740.5
1234,741.84
1235,743.58
1236,743.84
1237,744.24
1238,745.64
1239,745.26
1240,746.96
1241,748.56
1242,746.86
1243,747.18
1244,749.2
1245,748.66
1246,749.66
1247,750.48
1248,751.2
1249,752.76
1250,752.8
1251,752.16
1252,752.92
1253,756.32
1254,755.4
1255,755.48
1256,755.5
1257,756.94
1258,757.08
1259,758.14
1260,759.86
1261,759.5
1262,760.48
1263,762.92
1264,761.06
1265,761.98
1266,762.74
1267,763.74
1268,763.32
1269,766.02
1270,765.72
1271,766.8
1272,766.44
1273,768.4
1274,769.92
1275,770.14
1276,767.44
1277,769.88
1278,772.86
1279,770.96
1280,773.4
1281,771.8
1282,773.94
1283,774.2
1284,773.74
1285,775.58
1286,775.96
1287,777.6
1288,776.56
1289,778.4
1290,778.36
1291,780.12
1292,780.88
1293,780.68
1294,781.22
1295,781.26
1296,783.74
1297,783.32
1298,785.14
1299,784.58
1300,783.9
1301,786.48
1302,786.4
1303,787.84
1304,788.72
1305,787.68
1306,787.98
1307,789.64
1308,792.12
1309,792.04
1310,793.3
1311,792.84
1312,792.3
1313,794.34
1314,793.54
1315,795.36
1316,796.5
1317,797.56
1318,797.34
1319,799.8
1320,795.92
1321,796.9
1322,798.76
1323,801.28
1324,801.6
1325,799.94
1326,802.6
1327,803.7
1328,803.54
1329,804.94
1330,805.14
1331,807.5
1332,804.9
1333,806.94
1334,808.66
1335,808.68
1336,811.36
1337,811.48
1338,809.56
1339,811.34
1340,810.74
1341,813.28
1342,813.18
1343,813.72
1344,813.74
1345,815.56
1346,815.56
1347,817.12
1348,816.02
1349,816.9
1350,817.94
1351,819.26
1352,818.5
1353,820.16
1354,820.78
1355,822.78
1356,822.3
1357,823.68
1358,824.66
1359,824.18
1360,825.12
1361,824.82
1362,825.82
1363,826.92
1364,827.78
1365,828.26
1366,828.66
1367,828.96
1368,831.44
1369,831.08
1370,830.68
1371,832.9
1372,833.06
1373,833.74
1374,835.34
1375,833.42
1376,836.24
1377,836.84
1378,837.66
1379,837.1
1380,837.26
1381,838.86
1382,838.3
1383,840.46
1384,838.8
1385,841.32
1386,841.46
1387,843.34
1388,842.74
1389,843.08
1390,844.54
1391,843.44
1392,844.56
1393,846.66
1394,847.98
1395,846.76
1396,848.88
1397,848.9
1398,848.68
1399,850.84
1400,851.22
1401,852.1
1402,851.82
1403,855.28
1404,852.56
1405,854.28
1406,856.2
1407,855.14
1408,856.92
1409,858.54
1410,858.28
1411,860.6
1412,857.84
1413,859.46
1414,860.44
1415,862.22
1416,862.5
1417,862.22
1418,862.46
1419,864.32
1420,865.44
1421,866.54
1422,867.12
1423,867.46
1424,867.5
1425,868.38
1426,868.2
1427,869.46
1428,868.82
1429,869.08
1430,871.3
1431,872.04
1432,872.88
1433,872.9
1434,873.82
1435,874.7
1436,875.7
1437,875.92
1438,876.24
1439,875.84
1440,879.72
1441,879.84
1442,877.9
1443,880.2
1444,881.54
1445,881.46
1446,882.3
1447,882.38
1448,884.7
1449,884.28
1450,884.62
1451,885
1452,885.84
1453,886.68
1454,886.54
1455,887.98
1456,889.74
1457,889.6
1458,888.28
1459,890.22
1460,890.4
1461,890.94
1462,892.46
1463,893.28
1464,895.52
1465,893.52
1466,894.66
1467,894.66
1468,895.5
1469,897.82
1470,897.5
1471,897.74
1472,898.28
1473,900.46
1474,901.88
1475,901.96
1476,901.3
1477,902.26
1478,903.2
1479,903.24
1480,904.44
1481,904.66
1482,905.6
1483,906.04
1484,906.68
1485,907.1
1486,907.92
1487,909.02
1488,908.28
1489,910.96
1490,910.14
1491,910.64
1492,912.42
1493,912.58
1494,913.46
1495,913.9
1496,913.98
1497,916.76
1498,917.04
1499,916.16
1500,918.06
1501,918.8
1502,918.76
1503,920.2
1504,921.04
1505,921.16
1506,921
1507,922.54
1508,923.84
1509,922.82
1510,923.4
1511,924.76
1512,924.26
1513,926.06
1514,925.66
1515,927.86
1516,929.82
1517,928.66
1518,928.34
1519,928.68
1520,931.42
1521,931.2
1522,930.42
1523,933.12
1524,933.78
1525,934.04
1526,933.86
1527,935.62
1528,936.32
1529,936.16
1530,936.06
1531,939.84
1532,939.66
1533,936.98
1534,939.56
1535,941.08
1536,942.44
1537,941.38
1538,944.12
1539,944.06
1540,944.64
1541,944.32
1542,946.1
1543,943.72
1544,946.18
1545,948.18
1546,948.52
1547,949.4
1548,952.6
1549,950.3
1550,950.88
1551,952.08
1552,951.98
1553,952.86
1554,952.42
1555,952.48
1556,955.04
1557,954.96
1558,956.26
1559,955.96
1560,959.44
1561,957.86
1562,956.48
1563,958.94
1564,960.34
1565,960.46
1566,961.62
1567,961.72
1568,961.6
1569,963.34
1570,964.52
1571,964.62
1572,965.86
1573,964
1574,965.5
1575,967.42
1576,966.58
1577,967.3
1578,968.84
1579,968.58
1580,970.7
1581,970.36
1582,972.16
1583,973.62
1584,973.62
1585,971.38
1586,974.8
1587,976.26
1588,974.3
1589,976.04
1590,976.66
1591,977.9
1592,979.46
1593,978.26
1594,980
1595,978.76
1596,980.04
1597,981.16
1598,983.28
1599,984
1600,984.28
1601,984.82
1602,985.16
1603,986.84
1604,985.8
1605,987.48
1606,988.04
1607,987.14
1608,988.58
1609,990.1
1610,990.9
1611,992.28
1612,992.28
1613,993.36
1614,993.8
1615,993.6
1616,994.02
1617,993.42
1618,997.44
1619,996.22
1620,996.04
1621,997.46
1622,999.12
1623,998.64
1624,999.6
1625,1001.38
1626,1001.38
1627,1001.7
1628,1002.8
1629,1004.18
1630,1004.4
1631,1003.5
1632,1004.58
1633,1005.02
1634,1006.32
1635,1007.68
1636,1006.96
1637,1006.2
1638,1009.46
1639,1010.7
1640,1010.1
1641,1010.8
1642,1012.3
1643,1011.5
1644,1011.82
1645,1014.32
1646,1015.14
1647,1015.44
1648,1016.68
1649,1016.74
1650,1018.58
1651,1019.32
1652,1018.42
1653,1019.62
1654,1019.54
1655,1020.32
1656,1021.14
1657,1021.24
1658,1021.58
1659,1023.28
1660,1024.54
1661,1026.04
1662,1025.48
1663,1025.38
1664,1026.64
1665,1026.2
1666,1028.66
1667,1028.08
1668,1027.96
1669,1030
1670,1031.94
1671,1030.14
1672,1033
1673,1031.84
1674,1035.08
1675,1035.26
1676,1032.9
1677,1034.94
1678,1036.2
1679,1037.02
1680,1037.6
1681,1036.16
1682,1038.44
1683,1039.66
1684,1040.56
1685,1040.2
1686,1040.82
1687,1041.32
1688,1044.48
1689,1041.48
1690,1046.18
1691,1043.8
1692,1043.76
1693,1044.88
1694,1048.98
1695,1046.78
1696,1047.42
1697,1049.2
1698,1049.08
1699,1050.06
1700,1050.38
1701,1052.26
1702,1052.76
1703,1051.48
1704,1053.34
1705,1055.12
1706,1056.32
1707,1055.04
1708,1054.02
1709,1056.48
1710,1058.04
1711,1059.76
1712,1058.96
1713,1058.02
1714,1059.68
1715,1061.9
1716,1061.2
1717,1060.42
1718,1063.12
1719,1061.26
1720,1063.66
1721,1064.06
1722,1065.68
1723,1066.44
1724,1066.06
1725,1067.02
1726,1067.12
1727,1069.26
1728,1067.38
1729,1070.82
1730,1070.7
1731,1069.6
1732,1070.44
1733,1071.4
1734,1072.46
1735,1073.12
1736,1073.44
1737,1075.86
1738,1077.5
1739,1075.94
1740,1077.82
1741,1078.48
1742,1079.22
1743,1078.08
1744,1077.68
1745,1080.44
1746,1081.22
1747,1082.5
1748,1082.56
1749,1082.18
1750,1084.8
1751,1084.8
1752,1085.96
1753,1086.22
1754,1085.84
1755,1088.62
1756,1087.86
1757,1088.2
1758,1090.6
1759,1090.06
1760,1090.5
1761,1091.2
1762,1092.92
1763,1093
1764,1092.12
1765,1093.46
1766,1095.3
1767,1094.4
1768,1094.2
1769,1096.72
1770,1098.4
1771,1098.82
1772,1097.42
1773,1099.88
1774,1100.04
1775,1100.32
1776,1101.12
1777,1101.96
1778,1102
1779,1103.86
1780,1104.5
1781,1103.5
1782,1104.18
1783,1105.5
1784,1105.76
1785,1107.84
1786,1108.5
1787,1109.46
1788,1109.58
1789,1110.42
1790,1111.6
1791,1111.22
1792,1109.96
1793,1112.74
1794,1114.52
1795,1114.88
1796,1113.14
1797,1116.48
1798,1115.96
1799,1118.12
1800,1117.96
1801,1115.82
1802,1120.2
1803,1120.22
1804,1120.82
1805,1120.36
1806,1122.58
1807,1122.18
1808,1124
1809,1124.6
1810,1125.66
1811,1124.54
1812,1124.84
1813,1124.36
1814,1128.16
1815,1126.02
1816,1128.06
1817,1127.6
1818,1130.5
1819,1132.02
1820,1130.2
1821,1131.7
1822,1132.34
1823,1131.84
1824,1131.42
1825,1133.4
1826,1134.42
1827,1135.16
1828,1134.6
1829,1138.44
1830,1136.24
1831,1137.14
1832,1137.6
1833,1140.12
1834,1138.84
1835,1141.84
1836,1140.74
1837,1143.04
1838,1143.08
1839,1142.14
1840,1142.38
1841,1144.94
1842,1145.64
1843,1145.16
1844,1145.72
1845,1146.32
1846,1148.62
1847,1147.5
1848,1151.38
1849,1149.4
1850,1150.8
1851,1151.46
1852,1151.12
1853,1153.04
1854,1153.9
1855,1153.76
1856,1154.74
1857,1156.4
1858,1156.72
1859,1157.02
1860,1155.96
1861,1155.62
1862,1159.48
1863,1160.78
1864,1162.92
1865,1160.68
1866,1161.5
1867,1162.52
1868,1163.54
1869,1162.32
1870,1164.08
1871,1166.6
1872,1164.84
1873,1168.86
1874,1167.3
1875,1167.1
1876,1168.4
1877,1169.16
1878,1170.04
1879,1169.32
1880,1168.72
1881,1172.78
1882,1171.28
1883,1173.08
1884,1172.06
1885,1175.26
1886,1175.32
1887,1174.76
1888,1175.48
1889,1177.9
1890,1177.32
1891,1177.26
1892,1177.98
1893,1180.42
1894,1180.48
1895,1181.38
1896,1180.84
1897,1183.86
1898,1183.82
1899,1182.82
1900,1184.72
1901,1183.92
1902,1184.36
1903,1185.5
1904,1187.84
1905,1186.36
1906,1188.4
1907,1189.14
1908,1189.02
1909,1190.66
1910,1192.06
1911,1189.86
1912,1193.26
1913,1192.86
1914,1194.36
1915,1195.5
1916,1195.3
1917,1194.48
1918,1195.72
1919,1197.24
1920,1196.92
1921,1199.82
1922,1197.72
1923,1199.8
1924,1199.02
1925,1202.76
1926,1203.98
1927,1202.42
1928,1202.84
1929,1202.92
1930,1204.54
1931,1206.26
1932,1206.18
1933,1205.96
1934,1208.16
1935,1206
1936,1208.32
1937,1208.78
1938,1208.72
1939,1211.48
1940,1210.44
1941,1211.48
1942,1210.18
1943,1214.28
1944,1215.32
1945,1216.62
1946,1213.7
1947,1218.12
1948,1216.16
1949,1218.12
1950,1218.3
1951,1219.02
1952,1218.82
1953,1219.58
1954,1221.26
1955,1220.08
1956,1221.9
1957,1222.92
1958,1222.02
1959,1222.64
1960,1227.16
1961,1223.96
1962,1227.24
1963,1227.14
1964,1228.64
1965,1226.78
1966,1229.44
1967,1229.98
1968,1231.5
1969,1231.78
1970,1231.8
1971,1232.94
1972,1234.12
1973,1232.32
1974,1232.74
1975,1235.04
1976,1235.36
1977,1234.72
1978,1237.42
1979,1237.72
1980,1236.74
1981,1240.86
1982,1237.2
1983,1240.26
1984,1237.28
1985,1243.22
1986,1243.42
1987,1242
1988,1243.56
1989,1243.8
1990,1245.08
1991,1246
1992,1247.78
1993,1247.7
1994,1246.74
1995,1249.38
1996,1249.54
1997,1249.66
1998,1251.5
1999,1252.7
2000,1250.64
2001,1251.22
2002,1255.4
2003,1253.94
2004,1253.4
2005,1255.92
2006,1254.74
2007,1257.42
2008,1256.08
2009,1258.14
2010,1258.4
2011,1258.12
2012,1261
2013,1260
2014,1258.94
2015,1262.62
2016,1261.8
2017,1260.86
2018,1261.2
2019,1264.04
2020,1264.12
2021,1263.94
2022,1265.74
2023,1267.06
2024,1266.78
2025,1268.46
2026,1269.2
2027,1268.72
2028,1270.88
2029,1271.74
2030,1271.04
2031,1269.3
2032,1273.34
2033,1273.88
2034,1275.4
2035,1273.98
2036,1276.76
2037,1276.66
2038,1277.62
2039,1276.34
2040,1278.64
2041,1278.98
2042,1280.7
2043,1281.86
2044,1281.08
2045,1281.36
2046,1281.2
2047,1283.58
2048,1283.94
2049,1285.84
2050,1286.98
2051,1286.92
2052,1285.78
2053,1286.7
2054,1286
2055,1289.22
2056,1290.66
2057,1288.6
2058,1291.82
2059,1291.98
2060,1291.84
2061,1292.7
2062,1293.6
2063,1293.28
2064,1296.26
2065,1296.16
2066,1293.9
2067,1297.08
2068,1296.24
2069,1298.6
2070,1298.36
2071,1299.8
2072,1299.16
2073,1300.88
2074,1302.7
2075,1303.46
2076,1301.52
2077,1303.76
2078,1303.58
2079,1306.04
2080,1304.62
2081,1305.4
2082,1308.1
2083,1307.36
