size,omega0
2077,1303.76
2078,1303.58
2079,1306.04
2080,1304.62
2081,1305.4
2082,1308.1
2083,1307.36
2084,1309.68
2085,1308.86
2086,1310.84
2087,1309.92
2088,1313.0
2089,1310.5
2090,1312.64
2091,1312.36
2092,1315.12
2093,1314.9
2094,1313.56
2095,1315.34
2096,1317.52
2097,1317.36
2098,1318.84
2099,1317.46
2100,1319.56
2101,1319.36
2102,1319.84
2103,1320.06
2104,1323.56
2105,1320.06
2106,1323.24
2107,1325.14
2108,1324.6
2109,1324.64
2110,1325.02
2111,1327.6
2112,1327.64
2113,1329.2
2114,1328.92
2115,1328.28
2116,1330.98
2117,1330.22
2118,1331.04
2119,1332.56
2120,1333.18
2121,1332.98
2122,1334.82
2123,1337.32
2124,1334.14
2125,1336.84
2126,1335.22
2127,1337.76
2128,1337.6
2129,1337.06
2130,1336.92
2131,1340.88
2132,1341.3
2133,1341.2
2134,1340.16
2135,1342.76
2136,1345.54
2137,1343.12
2138,1345.22
2139,1345.42
2140,1346.9
2141,1345.14
2142,1348.3
2143,1346.66
2144,1350.26
2145,1349.66
2146,1350.16
2147,1349.46
2148,1353.1
2149,1353.34
2150,1352.58
2151,1354.96
2152,1354.86
2153,1354.6
2154,1355.0
2155,1356.12
2156,1356.94
2157,1357.66
2158,1358.76
2159,1358.06
2160,1360.94
2161,1360.74
2162,1361.02
2163,1361.36
2164,1363.48
2165,1360.98
2166,1363.9
2167,1363.2
2168,1365.8
2169,1366.3
2170,1365.76
2171,1367.24
2172,1366.3
2173,1369.44
2174,1369.54
2175,1370.36
2176,1369.76
2177,1369.14
2178,1370.9
2179,1372.72
2180,1373.9
2181,1371.96
2182,1375.4
2183,1376.3
2184,1374.34
2185,1378.26
2186,1375.54
2187,1377.0
2188,1377.84
2189,1379.0
2190,1380.88
2191,1378.42
2192,1378.98
2193,1382.56
2194,1382.3
2195,1383.44
2196,1385.02
2197,1383.86
2198,1386.6
2199,1384.46
2200,1386.58
2201,1386.56
2202,1385.24
2203,1388.3
2204,1388.58
2205,1389.52
2206,1390.7
2207,1390.58
2208,1391.6
2209,1393.36
2210,1392.48
2211,1395.32
2212,1393.32
2213,1394.84
2214,1398.44
2215,1394.22
2216,1399.34
2217,1397.92
2218,1396.42
2219,1399.0
2220,1400.84
2221,1402.8
2222,1401.16
2223,1400.24
2224,1403.12
2225,1404.86
2226,1406.1
2227,1403.44
2228,1406.48
2229,1405.6
2230,1405.4
2231,1408.48
2232,1407.92
2233,1406.96
2234,1407.42
2235,1409.1
2236,1410.84
2237,1413.66
2238,1414.32
2239,1412.88
2240,1414.78
2241,1414.96
2242,1414.92
2243,1415.9
2244,1417.56
2245,1417.38
2246,1417.12
2247,1417.38
2248,1418.56
2249,1417.68
2250,1419.56
2251,1421.34
2252,1422.36
2253,1421.68
2254,1422.38
2255,1424.66
2256,1424.38
2257,1424.96
2258,1427.5
2259,1426.48
2260,1427.62
2261,1427.4
2262,1427.98
2263,1429.64
2264,1429.04
2265,1431.1
2266,1431.26
2267,1430.86
2268,1433.08
2269,1432.8
2270,1434.78
2271,1434.18
2272,1435.18
2273,1434.86
2274,1435.88
2275,1436.64
2276,1437.78
2277,1436.24
2278,1440.14
2279,1439.62
2280,1442.66
2281,1440.04
2282,1441.78
2283,1442.74
2284,1443.62
2285,1442.94
2286,1443.94
2287,1446.94
2288,1445.66
2289,1446.02
2290,1447.78
2291,1447.96
2292,1446.36
2293,1449.26
2294,1448.4
2295,1451.9
2296,1450.8
2297,1452.14
2298,1453.88
2299,1453.62
2300,1454.04
2301,1454.56
2302,1453.74
2303,1454.8
2304,1457.02
2305,1458.72
2306,1458.04
2307,1458.44
2308,1459.72
2309,1459.98
2310,1459.66
2311,1461.56
2312,1461.86
2313,1463.04
2314,1463.44
2315,1463.82
2316,1464.94
2317,1468.52
2318,1464.94
2319,1466.86
2320,1466.6
2321,1468.66
2322,1466.36
2323,1470.58
2324,1469.7
2325,1469.78
2326,1471.2
2327,1472.32
2328,1471.9
2329,1474.18
2330,1476.16
2331,1476.08
2332,1477.14
2333,1479.82
2334,1477.22
2335,1480.56
2336,1478.1
2337,1479.08
2338,1480.84
2339,1481.74
2340,1481.92
2341,1482.32
2342,1482.2
2343,1484.7
2344,1483.82
2345,1483.84
2346,1486.9
2347,1486.3
2348,1487.5
2349,1484.26
2350,1488.06
2351,1488.14
2352,1489.26
2353,1491.66
2354,1490.38
2355,1491.62
2356,1491.56
2357,1491.76
2358,1491.48
2359,1493.72
2360,1496.52
2361,1494.52
2362,1496.26
2363,1496.8
2364,1497.22
2365,1498.98
2366,1500.58
2367,1499.94
2368,1501.56
2369,1501.1
2370,1499.22
2371,1504.44
2372,1503.84
2373,1504.8
2374,1504.18
2375,1507.18
2376,1505.62
2377,1507.84
2378,1505.9
2379,1508.56
2380,1506.12
2381,1509.54
2382,1509.44
2383,1508.6
2384,1509.56
2385,1508.68
2386,1511.14
2387,1512.06
2388,1513.0
2389,1515.14
2390,1514.06
2391,1515.72
2392,1516.08
2393,1515.92
2394,1517.8
2395,1520.6
2396,1518.16
2397,1521.24
2398,1520.84
2399,1520.76
2400,1522.96
2401,1521.84
2402,1524.02
2403,1526.76
2404,1526.34
2405,1525.56
2406,1526.26
2407,1528.46
2408,1527.32
2409,1527.96
2410,1531.22
2411,1531.48
2412,1530.74
2413,1531.76
2414,1531.86
2415,1530.72
2416,1531.66
2417,1533.26
2418,1534.8
2419,1533.58
2420,1533.78
2421,1535.3
2422,1537.56
2423,1537.9
2424,1538.12
2425,1539.92
2426,1540.18
2427,1538.2
2428,1541.12
2429,1541.48
2430,1541.32
2431,1543.46
2432,1544.22
2433,1546.44
2434,1545.94
2435,1544.34
2436,1547.2
2437,1547.26
2438,1547.84
2439,1547.4
2440,1549.18
2441,1550.28
2442,1550.8
2443,1551.36
2444,1551.16
2445,1553.38
2446,1553.14
2447,1554.32
2448,1554.88
2449,1556.52
2450,1556.0
2451,1555.58
2452,1558.36
2453,1558.26
2454,1559.88
2455,1558.1
2456,1558.24
2457,1560.98
2458,1559.54
2459,1564.26
2460,1564.28
2461,1561.76
2462,1565.64
2463,1566.28
2464,1565.9
2465,1566.24
2466,1567.94
2467,1567.72
2468,1569.68
2469,1568.42
2470,1570.14
2471,1569.62
2472,1570.6
2473,1573.2
2474,1573.2
2475,1572.42
2476,1574.68
2477,1576.04
2478,1574.92
2479,1577.9
2480,1575.64
2481,1576.98
2482,1576.62
2483,1577.84
2484,1578.82
2485,1579.32
2486,1579.6
2487,1581.32
2488,1582.0
2489,1581.16
2490,1582.52
2491,1583.56
2492,1585.78
2493,1584.26
2494,1585.3
2495,1586.68
2496,1586.52
2497,1587.66
2498,1588.64
2499,1590.92
2500,1592.04
2501,1590.6
2502,1594.22
2503,1593.7
2504,1590.72
2505,1593.78
2506,1594.7
2507,1596.46
2508,1596.56
2509,1596.16
2510,1595.56
2511,1598.0
2512,1599.64
2513,1598.0
2514,1598.34
2515,1599.98
2516,1601.54
2517,1599.66
2518,1602.6
2519,1604.2
2520,1603.52
2521,1604.52
2522,1605.26
2523,1606.7
2524,1605.56
2525,1606.16
2526,1609.72
2527,1609.06
2528,1609.56
2529,1609.66
2530,1610.28
2531,1608.4
2532,1612.22
2533,1612.34
2534,1613.02
2535,1614.6
2536,1615.16
2537,1614.4
2538,1614.56
2539,1615.4
2540,1616.96
2541,1619.42
2542,1618.78
2543,1618.62
2544,1619.2
2545,1621.12
2546,1621.58
2547,1621.84
2548,1620.76
2549,1620.62
2550,1623.2
2551,1626.54
2552,1623.04
2553,1625.94
2554,1626.66
2555,1626.4
2556,1630.1
2557,1629.42
2558,1631.46
2559,1631.72
2560,1630.22
2561,1633.06
2562,1631.26
2563,1634.4
2564,1633.62
2565,1636.7
2566,1634.66
2567,1635.06
2568,1635.38
2569,1638.9
2570,1636.86
2571,1637.78
2572,1637.88
2573,1638.74
2574,1638.86
2575,1640.68
2576,1640.64
2577,1644.26
2578,1642.98
2579,1644.04
2580,1645.36
2581,1645.88
2582,1646.36
2583,1647.14
2584,1646.52
2585,1647.34
2586,1647.3
2587,1647.72
2588,1648.72
2589,1649.34
2590,1652.2
2591,1652.32
2592,1653.36
2593,1651.38
2594,1655.1
2595,1656.02
2596,1655.2
2597,1656.16
2598,1654.94
2599,1658.04
2600,1656.26
2601,1659.02
2602,1660.7
2603,1661.64
2604,1660.42
2605,1659.12
2606,1662.02
2607,1663.34
2608,1664.76
2609,1663.96
2610,1664.84
2611,1666.66
2612,1665.16
2613,1667.48
2614,1668.04
2615,1668.1
2616,1668.06
2617,1669.94
2618,1670.82
2619,1671.48
2620,1673.26
2621,1673.28
2622,1673.5
2623,1672.7
2624,1674.8
2625,1675.74
2626,1673.98
2627,1677.26
2628,1678.0
2629,1677.36
2630,1679.76
2631,1678.44
2632,1680.92
2633,1680.7
2634,1679.92
2635,1679.08
2636,1682.04
2637,1683.0
2638,1684.44
2639,1685.92
2640,1686.54
2641,1684.9
2642,1688.18
2643,1687.44
2644,1691.12
2645,1688.04
2646,1688.42
2647,1690.4
2648,1692.8
2649,1694.44
2650,1694.02
2651,1691.74
2652,1696.66
2653,1695.1
2654,1693.32
2655,1696.72
2656,1696.96
2657,1697.62
2658,1699.88
2659,1698.84
2660,1697.7
2661,1699.56
2662,1698.72
2663,1698.82
2664,1702.66
2665,1703.34
2666,1700.9
2667,1704.0
2668,1704.86
2669,1704.94
2670,1705.78
2671,1705.2
2672,1708.04
2673,1708.34
2674,1710.96
2675,1709.04
2676,1709.98
2677,1711.3
2678,1713.16
2679,1714.04
2680,1710.62
2681,1713.18
2682,1716.56
2683,1715.12
2684,1716.32
2685,1718.12
2686,1718.72
2687,1717.38
2688,1716.78
2689,1721.08
2690,1719.24
2691,1721.58
2692,1721.9
2693,1721.8
2694,1722.72
2695,1722.44
2696,1724.92
2697,1726.46
2698,1725.56
2699,1725.72
2700,1726.06
2701,1727.0
2702,1727.74
2703,1727.36
2704,1728.8
2705,1732.82
2706,1730.04
2707,1731.06
2708,1731.16
2709,1733.36
2710,1734.08
2711,1733.08
2712,1737.62
2713,1733.12
2714,1736.14
2715,1735.2
2716,1736.5
2717,1737.56
2718,1739.52
2719,1738.74
2720,1740.04
2721,1740.3
2722,1741.24
2723,1741.72
2724,1740.96
2725,1744.28
2726,1744.86
2727,1744.52
2728,1744.64
2729,1745.5
2730,1747.2
2731,1748.2
2732,1748.2
2733,1749.28
2734,1749.82
2735,1750.6
2736,1749.12
2737,1751.44
2738,1751.62
2739,1752.38
2740,1752.28
2741,1755.62
2742,1753.1
2743,1757.0
2744,1755.34
2745,1758.72
2746,1756.62
2747,1756.56
2748,1759.16
2749,1760.98
2750,1760.66
2751,1759.9
2752,1762.24
2753,1763.32
2754,1763.48
2755,1763.74
2756,1766.24
2757,1765.78
2758,1766.38
2759,1767.36
2760,1769.1
2761,1767.98
2762,1767.34
2763,1769.3
2764,1769.02
2765,1769.24
2766,1769.54
2767,1772.82
2768,1771.88
2769,1775.02
2770,1774.04
2771,1772.26
2772,1774.92
2773,1777.24
2774,1777.98
2775,1777.92
2776,1778.02
2777,1778.9
2778,1779.42
2779,1781.38
2780,1783.0
2781,1782.8
2782,1783.4
2783,1783.1
2784,1784.18
2785,1784.42
2786,1785.16
2787,1785.74
2788,1784.32
2789,1787.96
2790,1785.5
2791,1788.62
2792,1791.24
2793,1790.66
2794,1789.74
2795,1790.32
2796,1790.28
2797,1793.32
2798,1794.5
2799,1793.88
2800,1793.76
2801,1797.02
2802,1796.34
2803,1798.18
2804,1797.3
2805,1796.54
2806,1797.64
2807,1801.3
2808,1802.1
2809,1799.7
2810,1800.14
2811,1802.88
2812,1802.36
2813,1803.82
2814,1804.92
2815,1805.96
2816,1805.36
2817,1807.02
2818,1805.5
2819,1807.8
2820,1809.24
2821,1809.42
2822,1810.68
2823,1811.2
2824,1809.74
2825,1811.34
2826,1813.04
2827,1812.34
2828,1814.8
2829,1813.76
2830,1814.12
2831,1814.88
2832,1815.98
2833,1816.18
2834,1817.6
2835,1818.44
2836,1820.22
2837,1818.78
2838,1823.84
2839,1823.0
2840,1822.7
2841,1822.6
2842,1822.9
2843,1825.46
2844,1824.72
2845,1828.12
2846,1826.76
2847,1826.96
2848,1827.54
2849,1825.48
2850,1830.96
2851,1829.1
2852,1831.02
2853,1832.82
2854,1832.3
2855,1830.68
2856,1833.12
2857,1835.9
2858,1833.36
2859,1837.48
2860,1835.06
2861,1833.78
2862,1837.28
2863,1836.84
2864,1838.92
2865,1840.68
2866,1841.9
2867,1842.06
2868,1839.92
2869,1842.22
2870,1841.1
2871,1842.98
2872,1845.14
2873,1845.02
2874,1845.0
2875,1844.48
2876,1848.04
2877,1848.78
2878,1849.48
2879,1848.94
2880,1850.82
2881,1851.14
2882,1851.94
2883,1852.36
2884,1852.1
2885,1854.86
2886,1855.0
2887,1854.08
2888,1856.4
2889,1855.46
2890,1858.78
2891,1857.12
2892,1856.22
2893,1857.44
2894,1861.08
2895,1859.02
2896,1861.14
2897,1861.9
2898,1862.06
2899,1863.8
2900,1861.72
2901,1862.86
2902,1865.9
2903,1865.26
2904,1865.38
2905,1866.64
2906,1868.62
2907,1869.66
2908,1869.52
2909,1869.02
2910,1871.22
2911,1869.84
2912,1871.86
2913,1873.88
2914,1872.52
2915,1873.16
2916,1877.48
2917,1875.1
2918,1876.1
2919,1878.04
2920,1875.52
2921,1878.7
2922,1879.26
2923,1878.3
2924,1878.5
2925,1880.66
2926,1878.56
2927,1883.88
2928,1884.04
2929,1883.9
2930,1882.54
2931,1885.52
2932,1883.86
2933,1886.5
2934,1885.24
2935,1887.86
2936,1889.46
2937,1888.88
2938,1889.84
2939,1890.04
2940,1890.0
2941,1892.4
2942,1891.36
2943,1892.46
2944,1893.52
2945,1893.48
2946,1895.3
2947,1894.08
2948,1896.12
2949,1898.28
2950,1897.72
2951,1898.64
2952,1899.92
2953,1900.4
2954,1900.32
2955,1899.96
2956,1902.82
2957,1902.6
2958,1902.96
2959,1901.84
2960,1901.76
2961,1903.34
2962,1905.92
2963,1907.74
2964,1904.84
2965,1907.02
2966,1909.46
2967,1911.4
2968,1910.42
2969,1911.32
2970,1911.22
2971,1914.92
2972,1911.32
2973,1913.38
2974,1914.46
2975,1915.88
2976,1915.06
2977,1915.0
2978,1916.52
2979,1917.7
2980,1917.48
2981,1920.72
2982,1921.78
2983,1920.92
2984,1918.58
2985,1922.04
2986,1922.62
2987,1923.3
2988,1923.42
2989,1925.2
2990,1925.12
2991,1927.44
2992,1926.88
2993,1930.16
2994,1929.0
2995,1929.1
2996,1929.88
2997,1930.58
2998,1928.96
2999,1931.66
3000,1931.88
3001,1933.44
3002,1933.48
3003,1933.14
3004,1933.86
3005,1934.82
3006,1935.72
3007,1937.92
3008,1939.22
3009,1938.7
3010,1938.86
3011,1940.2
3012,1941.18
3013,1940.94
3014,1942.54
3015,1942.24
3016,1943.04
3017,1943.46
3018,1946.18
3019,1944.84
3020,1945.86
3021,1945.94
3022,1947.18
3023,1948.06
3024,1948.44
3025,1946.48
3026,1950.92
3027,1951.12
3028,1950.04
3029,1951.36
3030,1951.36
3031,1952.84
3032,1954.62
3033,1956.66
3034,1955.6
3035,1957.66
3036,1956.86
3037,1959.06
3038,1959.34
3039,1959.0
3040,1960.68
3041,1960.44
3042,1960.12
3043,1962.46
3044,1962.2
3045,1963.26
3046,1962.04
3047,1966.72
3048,1966.74
3049,1965.66
3050,1966.4
3051,1967.14
3052,1967.76
3053,1971.26
3054,1968.06
3055,1968.68
3056,1969.4
3057,1970.94
3058,1974.38
3059,1973.2
3060,1974.5
3061,1971.54
3062,1976.58
3063,1974.9
3064,1976.3
3065,1975.16
3066,1977.5
3067,1981.08
3068,1977.64
3069,1977.66
3070,1981.28
3071,1979.3
3072,1982.76
3073,1981.38
3074,1981.2
3075,1983.22
3076,1984.14
3077,1987.28
3078,1984.7
3079,1988.42
3080,1986.0
3081,1987.5
3082,1989.52
3083,1989.7
3084,1988.74
3085,1991.24
3086,1990.6
3087,1990.0
3088,1993.2
3089,1993.86
3090,1993.22
3091,1993.54
3092,1996.0
3093,1998.06
3094,1995.2
3095,1998.94
3096,1996.0
3097,1999.64
3098,1999.2
3099,1999.74
3100,2000.92
3101,2002.0
3102,2002.26
3103,2004.68
3104,2000.86
3105,2005.68
3106,2007.26
3107,2004.66
3108,2007.46
3109,2006.8
3110,2008.28
3111,2008.38
3112,2011.1
3113,2010.18
3114,2010.74
3115,2010.84
3116,2008.98
3117,2012.66
3118,2011.64
3119,2013.08
3120,2012.18
3121,2015.8
3122,2016.62
3123,2018.6
3124,2016.04
3125,2016.28
3126,2018.84
3127,2017.74
3128,2020.92
3129,2019.0
3130,2022.94
3131,2020.1
3132,2020.44
3133,2024.56
3134,2023.66
3135,2024.52
3136,2024.92
3137,2026.92
3138,2028.06
3139,2026.32
3140,2027.88
3141,2029.46
3142,2029.6
3143,2029.42
3144,2030.18
3145,2031.28
3146,2032.64
3147,2032.98
3148,2033.68
3149,2035.08
3150,2033.7
3151,2035.86
3152,2034.94
3153,2036.76
3154,2035.78
3155,2040.28
3156,2041.28
3157,2039.12
3158,2040.96
3159,2042.1
3160,2041.1
3161,2041.7
3162,2044.12
3163,2045.14
3164,2043.4
3165,2045.02
3166,2046.58
3167,2046.56
3168,2048.48
3169,2048.34
3170,2045.56
3171,2047.34
3172,2052.08
3173,2052.02
3174,2050.52
3175,2054.84
3176,2053.16
3177,2053.94
3178,2052.54
3179,2055.28
3180,2056.78
3181,2056.76
3182,2055.72
3183,2055.86
3184,2060.1
3185,2058.74
3186,2059.36
3187,2058.68
3188,2060.1
3189,2061.04
3190,2063.5
3191,2064.58
3192,2061.68
3193,2064.0
3194,2064.94
3195,2063.7
3196,2065.92
3197,2068.72
3198,2068.96
3199,2068.12
3200,2069.28
3201,2071.32
3202,2072.28
3203,2073.28
3204,2072.58
3205,2074.08
3206,2075.54
3207,2073.64
3208,2077.68
3209,2075.54
3210,2077.26
3211,2074.04
3212,2078.42
3213,2078.02
3214,2076.86
3215,2080.16
3216,2079.18
3217,2081.7
3218,2083.34
3219,2083.1
3220,2083.3
3221,2081.2
3222,2085.38
3223,2087.1
3224,2084.86
3225,2087.96
3226,2084.64
3227,2089.66
3228,2086.66
3229,2091.52
3230,2088.16
3231,2092.02
3232,2089.12
3233,2091.4
3234,2092.98
3235,2095.42
3236,2095.18
3237,2095.98
3238,2095.82
3239,2094.84
3240,2096.22
3241,2096.62
3242,2098.66
3243,2099.2
3244,2100.56
3245,2100.88
3246,2097.32
3247,2101.68
3248,2101.5
3249,2101.22
3250,2103.98
3251,2104.38
3252,2106.0
3253,2105.7
3254,2109.02
3255,2106.0
3256,2113.1
3257,2108.52
3258,2106.98
3259,2108.98
3260,2109.38
3261,2112.08
3262,2113.22
3263,2110.08
3264,2111.42
3265,2116.8
3266,2116.26
3267,2115.1
3268,2118.02
3269,2117.02
3270,2117.18
3271,2118.5
3272,2119.54
3273,2120.8
3274,2120.78
3275,2119.7
3276,2120.46
3277,2124.1
3278,2122.9
3279,2125.72
3280,2125.3
3281,2125.18
3282,2127.64
3283,2125.48
3284,2127.18
3285,2129.62
3286,2128.36
3287,2126.64
3288,2130.04
3289,2129.54
3290,2133.66
3291,2132.4
3292,2134.18
3293,2133.54
3294,2136.64
3295,2136.02
3296,2132.2
3297,2134.2
3298,2135.64
3299,2137.22
3300,2138.76
3301,2140.48
3302,2139.2
3303,2143.0
3304,2140.06
3305,2141.7
3306,2143.26
3307,2145.3
3308,2142.36
3309,2145.16
3310,2145.18
3311,2146.6
3312,2147.74
3313,2147.78
3314,2149.44
3315,2151.32
3316,2150.98
3317,2150.92
3318,2150.42
3319,2153.08
3320,2152.66
3321,2152.16
3322,2152.14
3323,2153.38
3324,2156.44
3325,2158.92
3326,2155.88
3327,2156.7
3328,2156.7
3329,2157.08
3330,2160.3
3331,2160.08
3332,2159.14
3333,2161.96
3334,2160.04
3335,2162.06
3336,2161.68
3337,2162.34
3338,2163.92
3339,2163.44
3340,2164.86
3341,2167.46
3342,2168.36
3343,2166.66
3344,2169.96
3345,2170.12
3346,2172.38
3347,2172.34
3348,2170.96
3349,2170.82
3350,2173.46
3351,2175.64
3352,2172.2
3353,2176.1
3354,2176.46
3355,2176.54
3356,2176.22
3357,2178.2
3358,2178.8
3359,2178.88
3360,2181.52
3361,2181.3
3362,2180.98
3363,2181.4
3364,2186.0
3365,2182.5
3366,2182.36
3367,2184.72
3368,2185.2
3369,2187.9
3370,2185.1
3371,2186.64
3372,2188.92
3373,2186.54
3374,2188.5
3375,2189.54
3376,2192.34
3377,2189.38
3378,2191.6
3379,2193.94
3380,2195.36
3381,2194.5
3382,2197.54
3383,2195.88
3384,2199.0
3385,2197.06
3386,2196.72
3387,2198.34
3388,2197.64
3389,2202.72
3390,2202.38
3391,2202.1
3392,2202.5
3393,2202.66
3394,2203.44
3395,2205.8
3396,2204.12
3397,2205.56
3398,2206.58
3399,2208.78
3400,2207.42
3401,2206.92
3402,2207.0
3403,2208.8
3404,2209.62
3405,2210.92
3406,2210.72
3407,2213.1
3408,2214.84
3409,2212.64
3410,2214.06
3411,2216.62
3412,2214.6
3413,2215.88
3414,2217.78
3415,2217.48
3416,2220.04
3417,2218.92
3418,2220.2
3419,2219.14
3420,2222.4
3421,2223.1
3422,2223.8
3423,2224.62
3424,2223.84
3425,2226.22
3426,2225.52
3427,2225.88
3428,2227.36
3429,2226.0
3430,2226.92
3431,2230.08
3432,2228.9
3433,2231.2
3434,2232.48
3435,2232.84
3436,2230.02
3437,2231.84
3438,2235.08
3439,2233.82
3440,2236.58
3441,2236.68
3442,2237.7
3443,2235.88
3444,2237.9
3445,2237.86
3446,2239.84
3447,2241.1
3448,2241.22
3449,2241.72
3450,2244.98
3451,2244.42
3452,2243.34
3453,2244.92
3454,2242.82
3455,2244.36
3456,2245.02
3457,2247.12
3458,2246.76
3459,2247.96
3460,2251.22
3461,2251.02
3462,2252.98
3463,2250.44
3464,2251.76
3465,2254.46
3466,2253.3
3467,2254.94
3468,2254.42
3469,2255.64
3470,2257.88
3471,2259.54
3472,2257.36
3473,2255.62
3474,2259.68
3475,2258.22
3476,2258.06
3477,2262.04
3478,2262.98
3479,2264.12
3480,2263.94
3481,2263.12
3482,2263.6
3483,2264.82
3484,2265.1
3485,2267.26
3486,2266.9
3487,2268.8
3488,2268.18
3489,2269.72
3490,2271.2
3491,2268.78
3492,2271.52
3493,2272.28
3494,2272.88
3495,2273.66
3496,2275.18
3497,2275.02
3498,2273.68
3499,2276.54
3500,2278.32
3501,2276.1
3502,2279.82
3503,2278.88
3504,2280.38
3505,2277.56
3506,2279.74
3507,2280.78
3508,2279.62
3509,2282.86
3510,2282.62
3511,2283.74
3512,2284.94
3513,2283.2
3514,2285.72
3515,2289.14
3516,2288.64
3517,2289.0
3518,2287.48
3519,2290.7
3520,2291.84
3521,2291.72
3522,2292.08
3523,2291.66
3524,2296.1
3525,2294.26
3526,2295.06
3527,2292.14
3528,2295.3
3529,2297.06
3530,2296.52
3531,2299.9
3532,2297.78
3533,2299.24
3534,2301.36
3535,2300.94
3536,2301.8
3537,2301.36
3538,2303.22
3539,2302.24
3540,2302.98
3541,2304.96
3542,2307.0
3543,2305.36
3544,2307.38
3545,2305.7
3546,2309.34
3547,2307.04
3548,2310.48
3549,2312.88
3550,2312.62
3551,2312.62
3552,2312.22
3553,2314.34
3554,2312.82
3555,2314.58
3556,2316.04
3557,2316.0
3558,2317.08
3559,2318.2
3560,2318.08
3561,2319.42
3562,2317.34
3563,2320.38
3564,2320.52
3565,2321.42
3566,2322.52
3567,2324.52
3568,2320.98
3569,2325.82
3570,2324.4
3571,2324.12
3572,2327.12
3573,2328.68
3574,2329.88
3575,2328.36
3576,2327.2
3577,2328.5
3578,2331.5
3579,2331.7
3580,2333.5
3581,2334.5
3582,2330.86
3583,2332.2
3584,2335.62
3585,2335.58
3586,2337.08
3587,2333.38
3588,2340.06
3589,2336.78
3590,2340.12
3591,2339.16
3592,2339.98
3593,2343.04
3594,2341.76
3595,2344.9
3596,2344.34
3597,2342.24
3598,2342.84
3599,2345.24
3600,2346.1
3601,2348.7
3602,2347.04
3603,2346.58
3604,2348.14
3605,2351.94
3606,2348.28
3607,2351.8
3608,2351.1
3609,2353.7
3610,2352.78
3611,2355.34
3612,2352.52
3613,2354.36
3614,2354.84
3615,2356.52
3616,2359.08
3617,2355.62
3618,2357.78
3619,2358.22
3620,2359.64
3621,2360.54
3622,2362.02
3623,2362.34
3624,2359.96
3625,2363.64
3626,2364.62
3627,2363.98
3628,2364.72
3629,2367.06
3630,2366.68
3631,2368.62
3632,2366.2
3633,2368.48
3634,2370.56
3635,2371.0
3636,2367.42
3637,2371.26
3638,2371.3
3639,2373.04
3640,2375.12
3641,2376.18
3642,2376.78
3643,2377.22
3644,2374.6
3645,2377.74
3646,2375.48
3647,2378.6
3648,2379.02
3649,2380.28
3650,2381.98
3651,2378.48
3652,2381.16
3653,2381.04
3654,2384.74
3655,2382.26
3656,2386.66
3657,2383.96
3658,2383.48
3659,2387.6
3660,2389.62
3661,2387.92
3662,2388.8
3663,2389.4
3664,2389.66
3665,2388.36
3666,2388.68
3667,2389.92
3668,2392.14
3669,2394.46
3670,2392.2
3671,2396.02
3672,2393.56
3673,2396.02
3674,2396.24
3675,2395.46
3676,2399.72
3677,2396.0
3678,2399.48
3679,2401.66
3680,2403.34
3681,2403.2
3682,2400.54
3683,2403.54
3684,2405.1
3685,2404.7
3686,2406.78
3687,2406.38
3688,2406.54
3689,2407.3
3690,2407.72
3691,2409.78
3692,2407.48
3693,2406.88
3694,2412.06
3695,2412.04
3696,2413.52
3697,2413.06
3698,2414.12
3699,2414.62
3700,2415.36
3701,2414.34
3702,2416.82
3703,2417.98
3704,2420.26
3705,2420.3
3706,2421.06
3707,2420.72
3708,2421.92
3709,2425.14
3710,2421.7
3711,2421.9
3712,2422.38
3713,2423.64
3714,2425.78
3715,2423.34
3716,2426.18
3717,2425.94
3718,2427.1
3719,2429.76
3720,2428.44
3721,2429.16
3722,2429.24
3723,2430.44
3724,2429.18
3725,2433.94
3726,2434.54
3727,2433.1
3728,2434.16
3729,2431.6
3730,2434.9
3731,2438.74
3732,2437.1
3733,2438.82
3734,2439.8
3735,2439.38
3736,2439.94
3737,2439.06
3738,2441.3
3739,2439.22
3740,2442.76
3741,2444.28
3742,2444.7
3743,2443.08
3744,2441.42
3745,2446.84
3746,2446.08
3747,2446.88
3748,2450.28
3749,2449.08
3750,2448.42
3751,2451.24
3752,2450.24
3753,2449.52
3754,2453.36
3755,2453.92
3756,2453.18
3757,2453.98
3758,2452.96
3759,2453.94
3760,2455.5
3761,2456.82
3762,2457.72
3763,2457.04
3764,2460.46
3765,2463.3
3766,2459.7
3767,2461.1
3768,2463.56
3769,2460.6
3770,2464.38
3771,2465.3
3772,2466.9
3773,2466.06
3774,2465.46
3775,2467.1
3776,2466.84
3777,2466.62
3778,2468.2
3779,2468.6
3780,2469.32
3781,2474.34
3782,2473.08
3783,2472.2
3784,2474.32
3785,2474.12
3786,2473.7
3787,2473.68
3788,2475.78
3789,2475.88
3790,2476.12
3791,2478.68
3792,2480.24
3793,2478.16
3794,2480.68
3795,2481.26
3796,2480.58
3797,2483.36
3798,2483.64
3799,2484.74
3800,2483.92
3801,2486.18
3802,2485.94
3803,2486.0
3804,2486.24
3805,2488.38
3806,2488.64
3807,2487.54
3808,2490.94
3809,2489.72
3810,2490.84
3811,2493.28
3812,2492.84
3813,2492.4
3814,2492.86
3815,2496.08
3816,2498.22
3817,2496.74
3818,2497.38
3819,2497.56
3820,2498.62
3821,2498.42
3822,2498.88
3823,2502.22
3824,2498.22
3825,2500.6
